RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,83,130,1,62,31,0,0,100,-7,7,8,37,1,9,18,0,0,6,-8,3,1,0,33
Good,86,290,10,94,25,0,0,100,-7,7,8,27,1,56,7,0,0,4,29,2,4,0,60
Bad,65,-8,2,13,5,0,0,100,-7,7,8,7,4,57,-7,2,2,54,88,2,2,0,80
Bad,57,200,5,57,8,5,4,62,11,0,2,13,3,46,4,2,2,54,52,4,3,1,88
Good,64,155,6,61,12,1,1,93,42,5,2,14,1,50,0,5,4,92,97,5,2,2,100
Good,76,155,10,133,36,2,2,97,79,6,2,19,1,43,3,1,1,6,69,4,3,0,41
Good,74,118,2,73,15,0,0,88,6,4,6,32,2,65,20,0,0,20,85,4,5,0,90
Bad,66,150,2,52,22,0,0,92,4,4,6,26,3,15,0,2,2,7,37,4,2,0,40
Good,83,150,9,64,27,0,0,100,-7,7,8,28,1,32,0,2,2,13,2,2,2,0,40
Good,63,181,7,81,26,0,0,96,4,4,6,27,4,8,-8,0,0,53,-8,7,-8,3,47
Bad,58,136,16,63,23,0,0,83,9,4,6,24,0,54,-7,0,0,75,84,3,2,2,83
Good,72,238,8,110,14,1,0,93,3,3,5,31,1,20,4,2,2,8,-8,5,-8,0,56
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,66,389,39,114,19,1,0,78,17,6,5,23,0,35,0,6,6,62,-8,3,2,2,63
Bad,73,105,5,71,24,0,0,92,38,6,6,25,3,4,0,0,0,47,-8,4,1,4,38
Bad,77,112,15,67,12,0,0,100,-7,7,8,13,0,8,0,0,0,50,-8,2,1,2,38
Good,68,152,12,71,44,1,1,96,21,6,2,48,0,21,-7,0,0,14,16,5,2,0,64
Bad,82,324,43,137,9,0,0,90,79,6,6,10,0,20,0,2,2,2,-8,1,-8,0,25
Good,75,151,7,71,39,0,0,100,-7,7,8,10,5,15,7,0,0,33,-8,6,1,0,70
Bad,74,172,0,82,14,0,0,81,5,4,6,16,2,38,0,2,2,3,-8,2,1,0,43
Good,81,244,3,128,54,0,0,98,-8,6,6,56,3,41,0,4,4,25,97,6,3,0,90
Bad,58,230,4,70,14,2,2,82,4,4,2,17,1,47,1,2,2,44,83,4,2,1,86
Good,71,114,11,80,12,0,0,92,-8,6,6,12,1,33,0,0,0,42,84,3,2,1,71
Bad,64,164,84,141,1,1,1,50,16,6,2,8,0,100,-7,0,0,-8,-8,-8,1,-8,100
Bad,65,369,25,145,40,3,3,91,19,6,2,45,0,36,0,2,2,83,46,13,4,6,89
Good,79,-8,10,83,19,1,1,95,64,6,3,0,1,48,17,0,0,4,65,2,3,0,83
Bad,63,146,2,47,17,1,1,100,-7,6,8,15,4,17,-7,2,2,64,-8,9,2,4,79
Bad,69,-8,17,37,4,0,0,100,-7,7,8,4,0,75,-7,1,1,118,-8,1,2,1,100
Bad,86,348,43,170,11,0,0,100,-7,7,8,11,0,18,0,1,1,23,-8,4,1,0,63
Good,76,121,8,53,25,0,0,100,-7,7,8,25,3,48,8,0,0,22,75,3,3,0,67
Bad,67,94,19,58,20,0,0,95,37,6,6,17,0,10,12,0,0,74,-8,6,1,3,78
Good,81,356,13,116,28,0,0,100,-7,7,8,31,0,24,-7,0,0,34,-8,4,1,1,45
Bad,63,71,2,43,29,0,0,100,-7,7,8,18,5,16,2,3,3,46,86,12,3,3,65
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,70,150,22,91,20,1,1,81,7,4,6,22,0,18,1,1,1,15,-8,2,1,0,38
Good,75,198,1,90,28,0,0,100,-7,7,8,29,1,28,0,1,1,59,44,4,2,3,47
Good,84,213,9,76,17,0,0,100,-7,7,8,17,1,18,16,0,0,35,53,2,2,0,57
Good,67,586,7,173,45,3,2,89,6,4,4,47,2,17,0,3,3,37,63,6,4,2,53
Bad,61,147,1,61,60,1,1,98,13,6,2,62,5,52,-7,5,5,24,84,9,5,0,61
Good,73,161,17,85,33,0,0,100,-7,7,8,36,0,22,0,3,2,60,-8,4,2,1,67
Good,70,411,3,95,70,0,0,99,65,6,6,72,5,12,2,1,1,23,64,8,2,2,37
Bad,91,454,89,173,9,0,0,100,-7,7,8,9,0,33,0,1,1,1,-8,1,-8,0,33
Good,65,165,2,37,14,1,1,100,-7,6,8,25,2,40,1,5,5,38,85,4,4,1,73
Good,82,142,19,91,27,0,0,100,-7,6,7,27,0,37,8,0,0,9,44,6,3,1,82
Good,90,235,16,141,13,0,0,100,-7,7,8,14,0,21,-7,0,0,10,-8,2,1,0,43
