RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Good,45,265,3,98,50,2,2,86,1,4,6,51,1,25,11,0,0,62,69,8,4,3,65
Bad,64,88,5,44,16,1,1,83,11,0,2,18,2,44,0,0,0,43,63,3,2,0,56
Bad,63,316,16,92,27,0,0,85,31,6,6,27,0,30,0,1,1,76,65,11,3,5,74
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,60,206,9,40,8,2,2,88,-8,6,6,9,2,88,-7,0,0,99,81,1,5,1,100
Bad,78,161,6,70,18,0,0,90,14,6,6,20,1,30,0,0,0,1,67,3,3,0,64
Bad,58,80,27,62,11,2,1,83,33,6,5,13,0,50,0,1,1,82,42,3,3,2,100
Good,75,91,3,39,19,0,0,100,-7,7,8,19,2,37,0,4,4,27,62,3,5,0,80
Bad,68,169,4,107,25,0,0,100,-7,7,8,7,1,32,0,1,1,66,73,11,3,5,82
Good,77,242,2,86,14,0,0,93,17,6,6,15,1,33,-7,1,1,26,-8,3,2,0,83
Good,68,125,29,91,13,1,1,88,23,6,2,17,0,47,-8,0,0,-8,-8,1,1,0,100
Good,69,111,20,65,14,2,2,93,35,6,6,17,0,33,0,0,0,11,73,1,1,-8,67
Good,63,308,24,105,16,1,0,70,3,3,5,20,0,60,0,0,0,42,42,4,4,1,73
Bad,75,40,4,22,4,0,0,100,-7,7,8,5,1,0,0,1,1,53,-8,1,-8,0,50
Bad,64,200,5,68,41,0,0,88,4,4,6,42,4,24,-7,0,0,11,66,3,4,1,47
Good,84,319,10,95,32,0,0,100,-7,7,8,35,2,23,0,0,0,19,89,5,1,0,50
Good,89,400,30,141,15,0,0,100,-7,7,8,15,0,27,-8,0,0,7,-8,2,1,0,43
Bad,68,122,13,63,20,0,0,91,2,4,6,23,0,65,0,1,1,0,49,0,6,-8,86
Good,77,107,3,53,16,0,0,100,-7,7,8,24,4,67,0,4,4,28,61,1,5,0,86
Good,83,216,5,111,28,0,0,100,-7,7,8,30,1,18,4,1,1,0,62,3,1,0,24
Good,88,162,10,98,10,0,0,100,-7,7,8,15,1,20,9,0,0,0,-8,4,1,1,100
Bad,63,161,9,51,15,0,0,82,5,4,6,17,1,29,0,0,0,35,44,4,2,1,60
Good,69,142,3,74,47,0,0,100,-7,7,8,47,1,32,0,7,7,32,80,15,4,1,71
Bad,63,76,5,40,20,1,1,86,-8,5,6,22,2,27,0,2,1,94,45,14,3,1,100
Bad,68,259,9,88,21,4,1,77,15,6,3,26,1,38,0,18,18,27,80,2,3,1,56
Good,54,50,2,21,11,0,0,92,3,4,6,12,7,42,-7,1,1,69,82,4,2,2,100
Good,64,84,12,42,13,0,0,100,-7,7,8,13,0,38,11,0,0,90,87,6,2,2,100
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,57,19,2,18,18,0,0,100,-7,7,8,3,13,13,-7,9,9,30,48,15,3,3,86
Good,70,185,32,130,6,3,2,67,17,6,2,9,0,11,0,0,0,5,-8,1,1,0,50
Bad,61,289,32,109,31,0,0,97,12,6,6,12,0,35,8,0,0,86,74,12,3,8,100
Good,69,175,6,56,17,2,1,90,11,4,5,20,3,55,1,1,1,16,92,3,8,0,73
Bad,67,51,2,111,14,1,1,87,32,6,6,9,1,20,1,2,2,42,50,6,2,1,67
Bad,62,175,2,46,18,0,0,95,0,4,6,20,2,75,0,2,2,57,81,3,5,1,89
Good,88,145,5,86,23,0,0,100,-7,7,8,24,1,54,0,1,1,6,96,2,2,0,50
Good,89,173,4,130,23,0,0,100,-7,7,8,21,3,43,-7,0,0,1,-8,3,-8,0,33
Good,80,151,8,62,15,0,0,100,-7,7,8,16,1,19,0,2,2,2,-8,4,1,0,50
Bad,66,417,17,165,7,1,0,89,3,4,5,9,0,56,16,0,0,93,80,2,1,1,100
Bad,66,190,2,73,25,5,5,88,63,6,2,35,3,59,0,2,2,94,121,4,4,1,100
Good,85,200,9,69,18,0,0,100,-7,7,8,21,2,52,9,0,0,20,85,1,2,0,50
Good,69,82,4,35,11,1,1,92,77,6,4,12,3,25,3,6,6,45,62,5,2,1,70
Bad,71,240,2,15,3,0,0,100,-7,7,8,7,2,0,1,2,2,40,-8,1,-8,0,33
Good,71,59,2,21,6,0,0,100,-7,7,8,8,4,50,1,2,2,44,95,2,2,0,67
Good,78,266,35,89,5,2,2,100,-7,6,8,5,0,40,1,1,1,7,88,2,1,0,75
Bad,69,61,8,80,24,0,0,100,-7,7,8,8,2,4,-7,7,7,29,64,8,1,3,56
Bad,72,169,8,86,12,3,2,80,12,6,5,17,1,33,0,0,0,1,-8,1,1,0,40
Bad,70,211,4,80,10,0,0,90,9,4,6,10,4,10,0,3,3,51,-8,5,-8,1,63
