RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Good,86,544,21,153,26,0,0,96,50,6,6,17,0,27,-8,0,0,4,19,1,2,0,33
Good,76,172,2,74,18,0,0,100,-7,7,8,19,1,11,0,0,0,51,-8,2,2,2,50
Good,74,198,6,80,22,0,0,100,-7,7,8,22,3,27,-7,1,1,59,53,4,2,3,67
Bad,69,198,12,100,18,0,0,89,18,6,6,18,0,61,0,1,1,54,89,4,2,1,100
Good,72,171,6,64,28,1,0,97,67,6,5,30,7,53,1,1,1,61,93,4,2,1,67
Good,84,350,18,98,19,0,0,100,-7,7,8,20,0,25,-8,0,0,14,24,8,3,0,85
Good,64,202,3,40,15,1,1,100,-7,7,8,16,4,33,0,2,2,87,61,6,2,3,100
Good,82,300,32,117,22,0,0,100,-7,7,8,23,0,22,0,1,1,41,43,3,2,1,63
Good,82,247,21,99,28,0,0,100,-7,7,8,32,0,32,15,0,0,20,30,5,3,1,67
Bad,54,141,8,54,15,2,0,71,2,3,5,17,2,41,-7,0,0,49,86,3,3,2,75
Bad,62,123,4,51,13,2,0,80,10,3,5,16,2,40,7,0,0,97,93,2,4,2,100
Bad,72,243,11,184,30,0,0,97,46,6,6,30,1,30,-8,1,0,62,56,8,3,3,71
Good,86,283,26,121,13,0,0,100,-7,7,8,16,0,44,0,0,0,0,82,1,1,0,40
Bad,73,173,4,45,10,0,0,100,-7,7,8,10,2,40,-7,1,1,64,75,3,2,2,100
Bad,64,187,16,85,16,0,0,78,4,4,6,18,0,17,0,0,0,52,-8,6,1,2,64
Good,78,124,6,67,25,0,0,100,-7,7,8,25,1,28,-7,0,0,13,-8,4,1,1,45
Good,81,245,6,82,40,0,0,100,-7,7,8,40,2,40,5,0,0,11,89,5,3,0,73
Good,64,238,6,99,28,1,0,90,4,3,5,29,1,14,-7,1,1,2,96,2,1,0,18
Bad,58,230,4,70,14,2,2,82,4,4,2,17,1,47,1,2,2,44,83,4,2,1,86
Good,69,282,0,117,8,1,1,91,21,6,6,11,1,18,0,1,1,0,-8,1,-8,0,25
Good,77,200,2,45,18,0,0,100,-7,7,8,19,3,58,0,6,6,20,87,2,2,0,80
Good,90,177,23,112,10,0,0,100,-7,7,8,10,0,20,-8,0,0,0,-8,2,-8,0,67
Bad,64,65,5,40,14,1,1,93,55,6,2,15,1,20,0,3,2,92,9,9,2,2,100
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,76,179,7,91,22,0,0,100,-7,7,8,45,1,45,-7,0,0,40,88,4,2,1,78
Bad,69,101,8,44,17,0,0,100,-7,7,8,18,1,24,7,0,0,48,53,4,3,2,78
Bad,88,109,62,87,8,0,0,100,-7,7,8,8,0,50,-8,0,0,0,3,0,1,0,50
Bad,69,138,68,92,6,0,0,83,17,6,6,6,0,50,0,0,0,84,-8,1,1,1,100
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,76,293,4,74,33,0,0,100,-7,7,8,34,1,38,0,2,2,37,-8,13,1,0,88
