RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Bad,57,208,4,69,20,0,0,65,3,4,6,20,2,40,0,6,6,70,100,4,3,2,64
Good,62,150,6,36,25,0,0,100,-7,7,8,26,4,58,5,0,0,70,60,7,4,2,92
Bad,66,218,2,83,19,4,1,78,14,6,4,27,2,59,2,1,1,61,63,2,6,1,67
Good,86,202,9,68,21,0,0,100,-7,7,8,21,1,29,-7,0,0,0,-8,0,2,0,25
Good,82,78,3,36,26,0,0,100,-7,7,8,26,3,8,-7,0,0,1,-8,1,1,0,11
Good,88,211,7,85,38,0,0,97,51,6,6,38,1,8,-7,1,1,0,-8,1,-8,0,4
Bad,66,284,32,107,15,2,2,82,3,4,4,17,0,53,0,1,1,19,50,3,2,1,63
Bad,74,149,3,36,14,0,0,100,-7,7,8,14,4,50,0,1,1,32,25,3,5,0,80
Bad,63,59,1,29,16,0,0,100,-7,7,8,17,3,53,0,2,2,100,92,5,4,4,100
Bad,64,139,22,109,3,2,1,80,7,3,5,5,0,60,0,2,2,-8,-8,-8,1,-8,100
Bad,39,80,11,11,0,2,2,0,1,0,2,11,1,0,0,4,4,-8,-8,-8,-8,-8,-8
Good,78,197,8,93,17,1,1,94,28,6,2,18,1,33,22,0,0,8,-8,1,1,0,33
Good,78,111,1,58,19,0,0,100,-7,7,8,22,3,32,0,3,3,11,29,4,2,1,75
Bad,63,71,2,43,29,0,0,100,-7,7,8,18,5,16,2,3,3,46,86,12,3,3,65
Bad,74,47,13,28,6,0,0,100,-7,7,8,7,0,43,0,0,0,-8,47,1,2,-8,100
Good,91,356,42,143,9,0,0,100,-7,7,8,9,0,22,0,0,0,7,-8,1,1,0,40
Bad,64,363,8,150,12,0,0,93,6,4,6,14,1,36,0,0,0,69,64,4,1,2,83
Good,69,155,10,85,26,0,0,100,-7,7,8,26,1,12,1,2,2,54,81,12,1,5,68
Bad,67,144,21,95,12,4,1,71,29,6,2,3,0,29,-7,0,0,43,-8,2,-8,0,67
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,86,138,8,73,14,0,0,100,-7,7,8,14,1,14,0,0,0,18,-8,5,1,0,75
Good,75,300,2,73,52,0,0,98,76,6,6,63,8,29,4,1,1,19,68,7,8,2,71
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,70,116,12,62,14,2,1,83,14,6,4,18,0,17,0,2,2,70,-8,5,1,2,88
Good,88,160,5,74,10,0,0,100,-7,7,8,10,1,50,0,1,1,0,84,1,2,0,50
Bad,67,223,4,88,26,0,0,100,-7,7,8,26,2,38,0,1,1,77,70,6,7,2,88
Bad,67,251,2,76,31,0,0,97,-8,6,6,34,4,59,-7,3,3,79,84,6,5,2,92
Good,79,274,11,84,40,0,0,100,-7,7,8,40,1,20,0,0,0,19,77,7,1,1,40
Bad,63,178,3,37,15,0,0,100,-7,7,8,15,3,7,0,2,2,84,-8,7,1,3,90
Bad,67,89,2,41,19,0,0,100,-7,7,8,21,5,71,0,4,4,83,91,4,5,2,100
Bad,82,196,7,96,17,0,0,94,25,6,6,16,2,6,8,0,0,0,96,2,1,0,43
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,78,294,11,78,28,1,1,97,59,6,3,29,1,24,2,1,1,6,-8,4,-8,0,33
Good,89,168,22,85,31,0,0,100,-7,7,8,33,0,36,21,0,0,2,-8,2,1,0,33
Bad,77,166,5,50,9,0,0,100,-7,7,8,40,2,33,-7,1,1,56,96,3,3,1,100
Bad,57,184,25,80,11,4,0,63,2,3,5,16,0,25,0,1,1,39,-8,2,1,0,60
Bad,61,30,2,43,14,1,0,88,2,3,5,3,3,38,-7,0,0,44,86,4,2,1,50
Bad,61,183,22,114,15,1,1,76,1,0,2,17,0,18,0,0,0,0,-8,1,-8,-8,33
Good,87,257,8,78,18,0,0,100,-7,7,8,18,2,39,0,1,1,1,87,3,2,0,38
Bad,78,199,7,73,39,0,0,95,22,6,6,40,1,21,-7,1,0,15,19,2,5,1,50
Bad,63,313,16,113,17,3,0,70,19,5,5,23,0,22,0,1,1,61,-8,7,1,1,82
Bad,66,183,17,62,28,0,0,100,-7,7,8,29,0,28,12,0,0,86,54,8,2,8,91
Bad,73,192,4,60,19,0,0,95,40,6,6,19,3,42,0,2,2,29,95,4,3,2,88
Bad,83,350,10,101,32,0,0,97,-8,6,6,32,1,19,0,0,0,2,61,3,4,0,54
Good,69,281,6,76,36,0,0,100,-7,7,8,36,2,25,0,4,4,12,83,5,2,3,41
Good,72,212,33,106,12,1,1,100,-7,6,8,18,0,17,19,0,0,5,8,4,1,0,56
Good,65,340,3,110,27,2,2,100,-7,6,8,26,2,30,0,3,3,58,46,11,3,5,83
Bad,57,81,6,41,22,0,0,95,12,5,6,22,3,59,-7,1,1,100,61,7,6,5,93
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,76,163,7,84,20,0,0,100,-7,7,8,24,1,50,-7,2,2,52,28,4,4,0,89
Bad,56,311,10,99,31,10,10,86,4,4,6,36,2,46,0,2,2,44,75,4,2,1,64
Bad,54,116,17,46,12,4,1,50,5,3,4,16,0,38,-7,2,1,81,-8,6,1,1,88
Good,76,107,2,54,10,0,0,82,11,4,6,11,1,27,0,3,3,12,3,3,2,0,71
Bad,61,114,4,56,6,1,1,86,3,0,2,7,3,0,0,0,0,69,-8,4,-8,1,100
Good,72,179,10,100,27,0,0,96,74,6,6,28,1,32,0,0,0,70,-8,4,1,1,86
Bad,71,83,2,33,23,0,0,96,-8,6,6,26,5,23,0,11,11,23,92,4,3,0,47
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,55,134,68,97,5,1,1,67,7,0,6,6,0,50,1,1,1,0,-8,0,1,-8,33
Good,88,367,9,117,32,0,0,100,-7,7,8,32,1,22,13,0,0,0,-8,4,2,0,35
Bad,63,112,4,54,17,1,1,89,21,6,2,19,1,37,0,0,0,72,97,7,3,4,91
Good,75,230,2,95,19,0,0,100,-7,7,8,21,3,33,0,2,2,47,-8,6,1,1,70
Bad,68,126,4,60,13,2,2,87,32,6,2,15,2,73,-7,8,8,56,85,1,5,0,100
Good,63,218,3,90,13,1,0,74,58,6,5,19,3,26,0,1,1,56,84,5,3,1,89
Good,87,216,15,79,21,0,0,100,-7,7,8,22,0,14,-8,0,0,10,-8,3,1,0,36
Good,62,264,2,74,56,0,0,93,4,4,6,58,4,50,2,2,2,52,51,5,4,2,47
Good,69,303,1,104,35,0,0,94,61,6,6,36,1,31,-7,0,0,45,61,7,4,3,61
Good,80,191,4,146,59,0,0,100,-7,7,8,64,1,27,-7,3,3,17,74,6,6,2,50
Bad,55,152,9,43,31,0,0,97,12,6,6,43,3,32,1,12,12,92,-8,7,1,7,82
Bad,57,181,4,69,28,1,0,84,5,4,5,32,4,31,0,2,2,78,83,3,3,2,78
Good,77,93,2,47,29,0,0,100,-7,7,8,33,7,48,2,5,5,22,90,3,4,0,78
Bad,55,180,65,115,5,12,3,31,15,6,3,17,0,19,0,0,0,34,61,4,2,1,86
Good,70,300,2,68,33,0,0,94,13,6,6,34,1,26,0,2,1,4,69,5,5,4,69
Bad,70,283,6,92,10,1,1,100,-7,6,8,10,2,0,-7,0,0,44,-8,3,-8,0,75
Good,86,236,2,71,25,0,0,100,-7,7,8,30,3,33,-7,1,1,12,88,4,2,0,60
Bad,72,216,5,100,25,1,1,85,8,2,4,26,1,31,5,0,0,33,-8,3,2,1,31
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,60,170,3,52,3,1,1,100,-7,6,8,5,2,60,0,14,14,-8,92,1,2,-8,75
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,71,185,4,61,38,0,0,100,-7,7,8,23,3,34,5,1,1,32,71,7,4,0,65
Bad,58,212,15,44,8,2,2,100,-7,6,8,4,0,63,-7,2,2,60,61,3,3,1,100
Good,54,50,2,21,11,0,0,92,3,4,6,12,7,42,-7,1,1,69,82,4,2,2,100
Bad,73,102,1,49,21,0,0,95,-8,6,6,22,3,27,-7,0,0,15,46,2,3,0,60
Bad,73,311,7,77,13,0,0,100,-7,7,8,13,2,46,0,0,0,69,93,5,2,2,88
Bad,62,132,11,69,27,0,0,96,52,6,6,27,1,41,0,2,2,66,83,4,3,2,88
Good,77,178,3,87,19,0,0,95,42,6,6,19,2,16,0,3,3,35,58,4,2,2,54
Bad,68,17,17,17,1,0,0,100,-7,7,8,1,0,100,0,1,1,-8,-8,-8,1,-8,100
Bad,81,179,16,99,16,0,0,100,-7,7,8,19,0,26,0,0,0,26,-8,2,1,1,60
Good,80,228,2,61,46,0,0,100,-7,7,8,49,7,29,0,1,1,9,-8,5,2,0,57
Bad,85,200,10,57,19,0,0,100,-7,7,8,19,1,16,-7,0,0,7,65,4,2,0,50
Good,79,210,14,102,13,0,0,93,79,6,6,14,0,29,13,0,0,20,-8,2,1,1,75
Good,70,480,18,108,19,1,1,89,72,6,6,19,0,26,17,0,0,43,75,5,1,1,75
Bad,61,230,4,70,56,1,1,100,-7,6,8,70,4,9,6,0,0,73,26,29,2,8,82
Bad,80,175,11,73,15,0,0,100,-7,7,8,17,1,53,11,0,0,32,84,3,4,0,88
Good,78,359,2,129,47,0,0,98,58,6,6,50,6,34,0,7,7,10,93,4,1,0,40
Bad,55,80,17,56,4,5,2,56,31,6,2,9,0,33,0,10,9,0,71,0,1,-8,33
Bad,70,278,11,87,16,1,0,94,12,6,5,31,1,18,-7,1,1,74,66,7,3,3,100
Bad,65,-8,6,48,14,2,0,76,12,6,5,0,3,59,-7,5,3,16,67,2,6,0,90
Bad,59,408,1,100,17,1,1,78,53,6,4,23,4,39,0,5,5,54,74,4,4,3,62
Bad,62,233,7,72,8,1,0,78,47,6,5,9,2,44,0,0,0,95,85,3,2,3,100
Bad,82,241,4,95,33,0,0,100,-7,7,8,33,4,6,0,2,2,2,-8,4,2,0,43
Bad,68,251,3,82,18,0,0,100,-7,7,8,14,2,22,1,4,4,82,-8,7,1,1,89
Bad,71,212,6,63,67,0,0,100,-7,7,8,67,1,15,0,14,14,32,50,5,3,2,56
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,89,395,2,132,11,0,0,100,-7,7,8,12,1,25,2,2,2,7,99,3,1,0,67
Good,85,182,13,74,10,0,0,100,-7,7,8,10,0,50,18,0,0,12,34,4,2,0,86
Bad,50,118,18,75,3,3,3,43,14,6,2,7,0,29,0,5,5,154,69,1,1,1,100
Good,68,219,18,127,20,1,0,91,4,3,5,23,0,14,4,1,1,21,91,4,3,1,88
Good,89,176,4,83,12,0,0,100,-7,7,8,12,2,58,0,0,0,0,-8,1,1,0,50
Good,88,242,21,97,31,0,0,100,-7,7,8,38,0,23,3,1,1,1,39,4,3,0,33
Good,89,180,6,82,27,0,0,100,-7,7,8,27,1,26,-8,0,0,0,-8,1,1,0,25
Bad,74,150,3,88,21,1,1,88,7,4,2,24,1,25,-7,1,1,1,-8,3,-8,0,43
Bad,65,182,2,50,18,1,0,90,6,3,5,21,5,57,-7,8,7,58,88,4,3,0,88
Good,57,339,7,122,21,1,0,77,8,4,5,26,1,27,3,1,1,78,95,10,2,8,80
Bad,57,331,11,117,16,0,0,82,2,4,6,17,1,53,0,0,0,60,41,6,2,3,100
Bad,67,101,10,45,24,0,0,100,-7,7,8,25,1,38,0,4,4,24,67,3,3,2,43
Bad,57,336,2,86,26,3,2,83,4,0,2,30,2,20,14,1,1,63,55,12,3,2,84
Good,68,160,2,70,63,0,0,97,13,6,6,71,5,48,20,0,0,35,105,11,7,0,75
Bad,65,143,7,85,13,0,0,93,11,4,6,14,2,43,0,0,0,73,76,3,3,2,100
Bad,59,136,15,56,39,1,1,100,-7,0,8,42,0,12,0,0,0,48,-8,16,1,10,59
Bad,65,60,3,30,14,0,0,93,9,4,6,14,5,71,0,0,0,65,85,2,3,0,71
Good,83,350,12,105,36,0,0,100,-7,7,8,40,0,60,1,3,3,12,63,5,3,0,80
Bad,63,85,2,27,4,1,1,83,4,4,4,7,4,83,0,0,0,3,100,1,2,-8,100
Good,80,201,5,94,17,0,0,100,-7,7,8,17,1,24,0,0,0,36,9,4,2,1,43
Good,78,144,31,74,11,0,0,100,-7,7,8,11,0,27,-7,0,0,30,-8,2,1,0,60
Good,81,194,8,60,25,0,0,96,56,6,6,25,3,44,8,0,0,15,-8,3,2,0,63
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,64,164,7,70,16,2,1,89,69,6,4,18,1,11,0,4,4,89,-8,9,1,4,91
Bad,71,78,4,38,18,1,1,95,55,6,2,21,3,32,6,0,0,27,-8,6,1,1,64
Good,69,132,16,85,19,0,0,90,10,4,6,20,0,25,0,0,0,8,-8,5,2,0,70
